Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,Status,Description
Story,PRODUCT-BE-G-02,(Product) Product.components [PRODUCT-BE-G-02],,Federate BreakDown Product,G,XL,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 25 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Highest — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-BE-G-16 — Test coverage, parity harness, load & cut-over rehearsal

*Current Behaviour:*
* the components tab lists everything attached to a product — measurements, - claims, boms, product-details, packaging — tagged by type, with counts (how many are archived, how many per component type, broken down per business partner). - Today's biggest performance problem: for every claim in the result, it makes a **separate** ACL permission check call — 50 claims means 50 sequential ACL calls (""N+1""), instead of one batched call for all 50. ~190 ln — 4 parallel elastic (measurement/claim/bom/productDetail) + packaging + **per-claim N+1 ACL** + 5-type merge + count rollups.

*Target:*
* refactor N+1 ACL into a batched call; preserve type tagging + `cloneDeep(initialCountsByBp)`. - **Pattern (draft ADR-014, pending ratification):** owner-computed rollup — bom/measurement/packaging/productDetail queries become in-process calls (co-located), elastic/claims/ACL stay sibling clients; the four fixes (batched claim ACL, packaging joins the parallel group, explicit field args replacing `info.variableValues`, zeros-object) are accepted deviations. Preserve `type 2 → packagingBom` tagging (recorded in `SPIKE-05`'s code→type registry). See ADR-014 §4. - **Pseudocode — the N+1 → batched ACL fix (the actual point of this port):** ```kotlin // before (bug, N+1): one ACL call per claim val claimsWithAccess = claims.map { claim -> claim to aclClient.checkAccess(claim.id) } // 50 claims = 50 calls // after (fixed): one batched call for every claim id up front val accessByClaimId = aclClient.checkAccessBatch(claims.map { it.id }) // 50 claims = 1 call val claimsWithAccess = claims.map { claim -> claim to accessByClaimId.getValue(claim.id) } ``` The 5-type merge (measurement/claim/bom/productDetail/packaging) and count rollups (`archivedCount`, `countByComponents` per business partner) are ported as-is — same logic, same `cloneDeep(initialCountsByBp)` pattern to avoid mutating the shared initial-counts template across requests.

*Acceptance Criteria:*
1. parity for 50+ components, incl. a product with > 100 components (chunked ACL) and a claim with a missing ACL record (throw path preserved, ADR-014 pin-down 2)
2. `archivedCount`/`countByComponents` match source exactly (incl. name/status fallbacks and `type 2 → packagingBom`)
3. ACL batched — exactly one `getAccessControlBatch` call per resolution (no N+1), asserted by a call-count test
4. no `info.variableValues` read; explicit field args confirmed against UI queries (contract test, ADR-014 pin-down 5)

*Test Cases:*
* [ ] merge
* [ ] counts
* [ ] batched ACL
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Complex — delegated to cross-domain case:* complexStories/components-and-counts-rollups/ (problem brief; the task breakdown follows with the spike)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-03,(Product) Product.attachments + attachmentsV3 + attachmentSummary + ProductTemplate.attachmentsData [PRODUCT-BE-G-03],,Federate BreakDown Product,G,L,dgs-migration,product,field-resolver,,G-01,To Do,"*Implementation Order:* 47 of 51 (Product backend, step 3)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* PRODUCT-BE-G-01 — Product.attachmentsWithMetaData

*Blocks:*
* None

*Current Behaviour:*
* four related resolvers sharing `AttachmentEnrichmentService` (G-01).

*Target:*
* thin `@DgsData` fields over the shared service. - **Example:** `Product.attachments` calls `attachmentEnrichmentService.attachments(productId)` (the plain list, no discussion/sample merge); `attachmentsV3` calls the v3-shaped variant; `attachmentSummary` returns just the counts; all four share the one `G-01` service instance rather than each re-implementing hydration.

*Acceptance Criteria:*
1. each field returns its shape
2. shares G-01 service

*Test Cases:*
* [ ] each field
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Complex — broken into sub-tasks:* G-03-1 attachments + attachmentsV3 · G-03-2 attachmentSummary + draft filtering

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-04,(Product) ProductsCategories.categories (12-case) + DopplerDepartment fields [PRODUCT-BE-G-04],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 26 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `categories` is a polymorphic union — depending on which category type - the caller asked for, a different one of 12 branches builds the response shape. - Two of those branches (`DopplerDepartment.primaryCapacityTypeName` / `secondaryCapacityTypeName`) both need the same Doppler department lookup, so today's code memoizes that one call and reuses it for both fields. - 12-branch dispatcher; `DopplerDepartment.primary/secondaryCapacityTypeName` share one Doppler call (memoized).

*Target:*
* Kotlin dispatcher → 12 helpers; Doppler via DataLoader. - **Example:** `getCategories(type: ""department"")` → dispatches to the `department` branch → builds a `DopplerDepartment`; its two capacity-type-name fields both call `dopplerLoader.load(departmentId)` — same `DataLoader` batch key, so it's one Doppler call even though two fields need it.

*Acceptance Criteria:*
1. each category type built correctly
2. Doppler fetched once

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-05,(Product) Product.samples + sampleIds + elasticSamplesList [PRODUCT-BE-G-05],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 27 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* today these fields reach into GraphQL's internal `info.variableValues` to read arguments that were passed to a *different, parent* query — a fragile, implicit way to pass data down. The port makes that explicit: the parent query passes what these fields need as normal arguments. **stops reading `info.variableValues`** — pass explicit args from the query layer (contract change).

*Target:*
* explicit args; document the contract change. - **Example (before → after):** ``` // before: Product.samples reaches up into the parent query's raw GraphQL info object fun samples(product: Product, info: DataFetchingEnvironment) = info.variableValues[""sampleFilter""] // implicit, fragile // after: sampleFilter is an explicit argument on the field itself fun samples(product: Product, @InputArgument sampleFilter: SampleFilter?) = sampleService.getSamples(product.id, sampleFilter) ```

*Acceptance Criteria:*
1. samples/sampleIds/elastic resolve
2. no `info.variableValues` read

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-06,(Product) Product.teams + discussionsV2 + discussionsCount + workspaces [PRODUCT-BE-G-06],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 28 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* team/discussion/workspace elastic lookups.

*Target:*
* federated references + elastic. - **Example:** `Product.teams` → federated reference to `plm-team`'s `TeamV2` type; `discussionsCount` → an elastic count query scoped to the product id, same semantics as today, just called from Kotlin.

*Acceptance Criteria:*
1. each field resolves

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-07,(Product) Product.vendorAttributes + businessPartners + droppedPartners + unDroppablePartners + status [PRODUCT-BE-G-07],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,SPIKE-04,To Do,"*Implementation Order:* 29 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Requires spike:* SPIKE-04 (Not-Removable / Undroppable Partners) — see program spike

*Current Behaviour:*
* business-partner ids sometimes arrive as strings that need to be - parsed to ints before VMM will accept them (`vmmUtils`'s int-parse normalization) — an easy detail to drop silently on a naive port. - `loadBps`/`loadBpsWithType` (VMM); `status` merges partner/workspace statuses.

*Target:*
* `vmmUtils` Kotlin port; preserve int-parse normalization. - **`unDroppablePartners` (spike-gated, `SPIKE-04`):** implement per draft ADR-016 — owner-computed union over per-domain partner lanes (phase 1: direct scoped client calls, never sibling resolver pipelines); preserve the `isDesignPartner`-only gate, the `dps` whole-resource exclusion, and `.filter(Number)` semantics exactly (ADR-016 pin-downs 5–7), each pinned by fixture. - **Example:** `businessPartners(ids: [""123"", ""456""])` → normalize to `[123, 456]` (Int) before calling `vmmClient.getPartners(ids)` — dropping this normalization would silently break VMM lookups for any caller passing partner ids as strings (which is most callers, since GraphQL doesn't distinguish).

*Acceptance Criteria:*
1. partners resolve via VMM
2. `status` merge correct

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-08,(Product) Product.measurementSets + claims + bom + productBom + packagingBom + productDetails + variations + associateProductsAsks [PRODUCT-BE-G-08],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 30 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* each of these 8 fields is ""go ask a sibling domain (bom, measurement, - etc.) for this product's data"" — but only if the caller asked for it (each has an `includeXxx: Boolean` flag to avoid an unnecessary call). - Since product, bom, measurement, etc. all live in the same `plm-product` service after migration, ""ask the sibling domain"" becomes a plain method call, not a network hop. sibling-domain passthroughs with `includeXxx` boolean branches — **internal same-DGS calls** (not cross-subgraph).

*Target:*
* internal service calls to the co-located sibling services. - **Example:** `Product.bom(includeBom: true)` → `bomService.getBomsByProductId(productId)` (plain in-process call, same JVM); `includeBom: false` → skip the call entirely, return `null`/`[]` without touching `bomService`.

*Acceptance Criteria:*
1. each sibling field resolves internally
2. `includeXxx` branches honored

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-09,(Product) Product.productWorkspaceAttributes + productWorkspaceInfo [PRODUCT-BE-G-09],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 31 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `designCycle` is computed lazily today — an inline `async () => ...` - closure attached to the value, evaluated only if a caller actually reads that sub-field. - GraphQL/DGS already has a first-class way to express ""only compute this if asked"": a nested field resolver. - Same laziness, cleaner code. both produce shapes with a **deferred `designCycle: async()=>…`** field-on-value.

*Target:*
* model `designCycle` as a nested `@DgsData`, not an inline closure. - **Example (before → after):** ``` // before: designCycle is an inline lazy closure attached to the parent object return ProductWorkspaceAttributes(..., designCycle = { -> designCycleService.compute(productId) }) // after: designCycle is its own @DgsData field, resolved only when queried — same laziness, no closures @DgsData(parentType = ""ProductWorkspaceAttributes"", field = ""designCycle"") fun designCycle(dfe: DgsDataFetchingEnvironment) = designCycleService.compute(dfe.getSource<ProductWorkspaceAttributes>().productId) ```

*Acceptance Criteria:*
1. both fields resolve
2. `designCycle` is a nested fetcher

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-10,(Product) Product.ancestryProducts + rating + reservedDpcis [PRODUCT-BE-G-10],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 32 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `rating` via `RatingClient`; `reservedDpcis` via `getReservedDpcisFromApex`.

*Target:*
* federated/Feign references. - **Example:** `rating` calls the same external rating endpoint as `C-04` (`getRatingByTcin`) — any error there (timeout, 4xx/5xx) resolves to `null`, never an exception, exactly like `C-04`'s ""any error → null"" rule.

*Acceptance Criteria:*
1. ancestry/rating/dpcis resolve
2. rating null-on-error

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-11-1,(Product) Product.notRemovablePartnerIds + notRemovableWorkspaceIds [PRODUCT-BE-G-11-1],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,SPIKE-04,To Do,"*Implementation Order:* 33 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Requires spike:* SPIKE-04 (Not-Removable / Undroppable Partners) — see program spike

*Current Behaviour:*
* to figure out which partners/workspaces *can't* be removed from a product (e.g. because they're the last remaining owner), today's code calls into 4-5 other field resolvers **reflectively** — by resolver name, at runtime — instead of just calling the underlying service methods those - resolvers themselves call. - Reflection here buys nothing (the set of resolvers is fixed, known at compile time) and makes the code harder to trace, test, and refactor safely. source utils call into 4–5 sibling field resolvers **reflectively**.

*Target:*
* **replace reflective resolver invocation with direct service-method calls** (same logical union). - **Pattern (spike-gated, `SPIKE-04` — draft ADR-016, pending ratification):** the aggregator stays owned by `plm-product` and resolves per-domain **lanes** (discussion/attachment/sample/watchlist partner slices) via direct scoped client calls in phase 1; each lane flips to a federated contribution as its subgraph ships, aggregator unchanged. The `samples` source's `info.variableValues` coupling cannot be ported — the lane contract must be settled with the UI team before cutover (ADR-016 pin-down 2, hard blocker). Sources fetch in parallel (accepted deviation, pin-down 3). - **Example (before → after):** ```kotlin // before: reflectively invoke resolver functions by name val removable = resolverRegistry.invoke(""businessPartners"", product) + resolverRegistry.invoke(""droppedPartners"", product) + /* ... */ // after: call the same underlying services directly, no reflection val removable = vmmService.getBusinessPartners(product.id) + vmmService.getDroppedPartners(product.id) + /* ... */ ```

*Acceptance Criteria:*
1. `notRemovablePartnerIds`/`notRemovableWorkspaceIds` return the same results as source (same logical union of the underlying sibling data)
2. No reflective resolver invocation remains — every call is a direct, statically-typed service method call

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-11-2,(Product) Product.associateProductsAsks + Product.variations [PRODUCT-BE-G-11-2],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 34 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* two straightforward sibling passthroughs — `associateProductsAsks` - (the product-ask records tied to this product) and `variations` (sibling product variation records) — with no reflective-call complexity, no batching concern, no external-service risk. - Bundled separately from `G-11-1` precisely because there's nothing here that needs the same scrutiny.

*Target:*
* thin `@DgsData` fields calling the co-located `productAskService`/`productVariationService` directly. - **Example:** `Product.associateProductsAsks` → `productAskService.getByProductId(productId)`; `Product.variations` → `productVariationService.getByProductId(productId)` — both plain in-process calls, same pattern as `G-08`.

*Acceptance Criteria:*
1. `associateProductsAsks` resolves the product's ask records
2. `variations` resolves the product's variation records

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-12,(Product) Product.division **bug fix** · Simple user/status fields + trivial pass-throughs [PRODUCT-BE-G-12],,Federate BreakDown Product,G,XS,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 35 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Grouped XS story — combines:* G-14 (one PR train; ACs of all grouped ops apply)

*Current Behaviour:*
* `Product.division` is supposed to return the product's **division** - (a specific org unit). - Instead, the source code has a copy-paste-style mistake: it calls `ig.department.getByID(...)` — the **department** lookup — and returns that instead. - So today, every caller of `Product.division` (and `DopplerDepartment.division`, which has the identical bug) has actually been receiving a **department**-shaped object mislabeled as a division, for as long as this bug has existed. - **Concretely:** ```kotlin // source (bug): division field is wired to the department loader fun division(product: Product) = igClient.department.getById(product.divisionId) // wrong client! // target (fixed): division field wired to the correct division loader fun division(product: Product) = igClient.division.getById(product.divisionId) // correct ``` - **Why this matters (not just a mechanical fix):** if any client (internal tool, downstream service, cached UI - state) has been silently relying on the department-shaped fields that happen to overlap with what it expected from ""division"", fixing the bug changes their response shape with no code change on their end — effectively a breaking change disguised as a bug fix.

*Target:*
* wire to `DivisionService` (the correct division lookup); confirm via a quick client survey that nothing depends on the old (department-shaped) response before shipping.

*Acceptance Criteria:*
1. `Product.division` and `DopplerDepartment.division` both return the true division shape (via `DivisionService`), not the department shape
2. The client-shape-change risk is logged with the PO and confirmed via a client survey before rollout

*From G-14 (Simple user/status fields + trivial pass-throughs):*
*Current Behaviour:*
* `createdBy`/`updatedBy`/`versionCreatedBy` (user-profile), `ProductComponentStatus.updatedBy`, `SPARK_ResourcesCount.productThumbnailId` (re-fetch product), plus ~60 direct scalar pass-throughs (DTO-mapped).

*Target:*
* thin `@DgsData` for user/thumbnail; Jackson DTO mapping for scalars. - **Example:** `createdBy` → federated reference to `user-profile` by id, `null` id → `null`, no call made; the ~60 scalar fields (`name`, `status`, `createdAt`, etc.) need no resolver at all — Jackson maps them straight from the REST response DTO to the GraphQL type by field name.

*Acceptance Criteria:*
1. user fields resolve (null id → null)
2. `productThumbnailId` re-fetches
3. scalars mapped

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-13,(Product) IG/tag/tcin/spg + template trivial-field group [PRODUCT-BE-G-13],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 36 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `department`/`departments`/`clazz`/`brand`/`brands`/`divisions`/`productTemplateDepartments`, `tags`, `tcins`, `SPARK_Tcin.itemDetails` (CORONA), `SPARK_PackagingAttribute.spg` (internal fileLibrary), `SPARK_ProductRules.*`, `VMM_BusinessPartnerCategory.*`, `MasterProductStatus.*`.

*Target:*
* group into one PR; federated/internal references. - **Example:** `department`/`divisions` → federated references to `ig`'s subgraph (**note:** unlike `G-12`'s bug, these already call the correct IG endpoint — they're grouped here only because they're trivial, not because they share `G-12`'s issue); `SPARK_Tcin.itemDetails` → federated reference to CORONA; `SPARK_PackagingAttribute.spg` → internal `fileLibraryService` call (co-located, no federation).

*Acceptance Criteria:*
1. each field resolves to the right source

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-15,(Product) Port product utils to Kotlin [PRODUCT-BE-G-15],,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,,To Do,"*Implementation Order:* 37 of 51 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `attachmentUtils`, `partnerUtils`, `teamUtils`, `productUtils`, `componentStatusUtils`, `resolvePaging`, `vmmUtils`, `accessControlUtils`, `removePartnerUtils`.

*Target:*
* Kotlin ports; single camel/snake normalization at the Feign boundary; **fix** `componentStatusUtils.incrementAllContextCounter` (never resets — verify intent); batch `getAccessControlBatch` with parallel chunking. - **Example — the counter bug to verify/fix:** `incrementAllContextCounter` increments a running total every - call but is never reset between requests — meaning under the current code, the ""count"" it reports keeps growing across unrelated requests instead of reflecting just the current one. - Verify with the source team whether that's intentional (a genuinely global counter) or a bug (should reset per-request); if a bug, scope the counter to the request context. - **Example — ACL batch chunking:** `getAccessControlBatch(ids: 500 ids)` splits into chunks (e.g. 50 at a time) and issues the chunks **in parallel** (`coroutineScope { chunks.map { async { ... } } }.awaitAll()`), rather than one giant call or 500 sequential ones.

*Acceptance Criteria:*
1. utils ported with unit tests
2. counter logic fixed/verified
3. ACL batch parallel-chunked

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-16,"(Product) Test coverage, parity harness, load & cut-over rehearsal [PRODUCT-BE-G-16]",,Federate BreakDown Product,G,L,dgs-migration,product,field-resolver,,"C-01, E-01, E-03, G-01, G-02",To Do,"*Implementation Order:* 48 of 51 (Product backend, step 3)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* PRODUCT-BE-C-01 — getProducts two-stage hydration
* PRODUCT-BE-E-01 — productBusinessPartnerActions
* PRODUCT-BE-E-03 — getProductTechPackCountV1 stub + aggregation facade
* PRODUCT-BE-G-01 — Product.attachmentsWithMetaData
* PRODUCT-BE-G-02 — Product.components

*Blocks:*
* None

*Target:*
* ≥80% unit coverage; parity harness ≥50 fixtures (incl. TechPack, partner actions, components, attachmentsWithMetaData, the division-bug-fix, rules flag both paths); load test p95 for `getProduct`/`getProducts`/`components`/`attachmentsWithMetaData`/TechPack; contract test (schema diff shows only intentional changes); cut-over rehearsal (shadow traffic).

*Acceptance Criteria:*
1. unit ≥80%
2. ≥50 parity fixtures green
3. load p95 parity
4. schema-diff intentional-only
5. shadow-traffic rehearsal + rollback drill

*Test Cases:*
* [ ] Parity: DGS response matches spark-internal-graphql baseline
* [ ] Load: p95 latency is within spark-internal-graphql baseline
* [ ] contract
* [ ] Integration: shadow traffic rehearsal + rollback drill passes

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-G-17,"(Product) Entity references on partner/lineage value types (recommended, PO-gated) [PRODUCT-BE-G-17]",,Federate BreakDown Product,G,M,dgs-migration,product,field-resolver,,G-01,"Recommended (PO-gated — federation-review/03 §2 REC-5/REC-6, OQ-5)","*Implementation Order:* 49 of 51 (Product backend, step 3)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PRODUCT-BE-G-01 — Product.attachmentsWithMetaData

*Blocks:*
* None

*Target:*
* schema adds `partner: VMM_BusinessPartner` (emit `{id}` key stub — the gateway hydrates) on `ProductVendorAttributes` + `WorkspaceInfoPartner`, and `product: Product` (internal `productService` call, DataLoader-batched) on `AncestryProducts` + `ChildProducts`.

*Acceptance Criteria:*
1. PO approval recorded (OQ-5) before implementation starts
2. New object fields resolve; all existing id fields unchanged
3. `product` lineage refs batch via DataLoader (no N+1 on `ancestryProducts`)
4. Codegen/contract parity suite passes with the additive fields present

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Epic,,Federate BreakDown Product — Frontend,Federate BreakDown Product — Frontend,,,,fed-graphql-fe,frontend,epic,,,,"Umbrella epic for the pdex-ui-react frontend migration to the federated GraphQL gateway. Holds the frontend stories for the 8 phase-1 domains (Product, Impression, BOM, Measurement, Product Details, Packaging, Watchlist, Claims); platform enablement (flag, codegen, cache remap, fragment sweep, dynamic-gql expansion) is already complete. Every story lists the backend stories it depends on; a frontend story is Done only after its backend dependencies are delivered."
Story,PRODUCT-FE-001,[Product FE] Migrate `getProduct` documents in product-queries [PRODUCT-FE-001],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,product,query-migration,,PRODUCT-BE-B-01,To Do,"*Implementation Order:* 52 of 63 (Product combined — frontend #1, cutover step 1)
*Domain:* Product — *Team:* Frontend — *Owner:* FE-1 + FE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* PRODUCT-BE-B-01 — getProduct

*Blocks:*
* PRODUCT-FE-002 — Migrate shared-library `getProduct` consumers
* PRODUCT-FE-008 — Migrate team and partner assignment mutations

* *Type:* Query migration · *Impact:* High · *Domain:* product
* *Depends on:* PRODUCT-BE-B-01
* *Operations:* {{getProduct}}

* *Business objective:*
** Product detail, scaffolding, files and team screens read from the federated graph with unchanged behaviour.
* *Technical objective:*
** Re-point every {{getProduct}}-rooted document in {{product-queries}} (detail, scaffolding, workspaces, status-update info, files/components, teams) to federated shapes.
* *Background / current implementation:*
** 10+ documents in {{src/libs/product-queries/src/queries/ProductQueries.tsx}}, {{ProductFilesQueries.tsx}}, {{TeamTabQueries.ts}}, {{WorkspaceFilesQueries.ts}} share the {{getProduct}} resolver; widest selections in the estate ({{getProductScaffolding}} 131 fields).
* *Required changes:*
** Fragment re-targeting; nested-entity selections for {{createdBy}}/{{brand}}/{{department}}.
** TypeScript model and hook generic updates; mock/snapshot regeneration.
** Attachment/discussion sub-selections stay entity-stitched — no document split.

*Acceptance Criteria*

1. Product detail, files, teams and scaffolding screens render identically under the flag.
2. No selection requests a field absent from the federated {{Product}} type.
3. Cache normalizes one {{Product}} entity across all migrated documents.

*Testing*

* Side-by-side JSON diff of legacy vs federated responses per document; full product-screen integration suite under the flag.

* *Risk:* High — largest regression surface in phase 1.
* *Estimated effort:* 10–15 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
